timestamp,close,high,low,open,volume1488378636,136.5000,136.6600,136.4410,136.4700,335000
1488378713,136.6000,136.6900,136.5700,136.6800,183500
1488378779,136.7900,136.8500,136.6700,136.6750,175700
1488378839,136.7400,136.8400,136.6900,136.8000,73300
1488378840,136.6488,136.8200,136.5000,136.7400,89800
1488378900,136.6550,136.7200,136.6550,136.6740,108600
1488379019,136.8200,136.8400,136.6600,136.6600,114300
1488379020,136.8258,136.9000,136.8100,136.8200,134400
1488379139,136.7900,136.8300,136.7500,136.8264,99100
1488379140,136.3738,136.8090,136.3600,136.7800,122200
1488379200,136.3600,136.5000,136.3000,136.3700,140500
1488379319,136.4200,136.5250,136.3600,136.3600,81800
1488379379,136.4900,136.5300,136.3600,136.4400,49400
1488379380,136.5600,136.6400,136.4700,136.5000,67300
1488379440,136.5300,136.6000,136.5000,136.5510,70100
1488379500,136.6000,136.6600,136.5300,136.5300,57700
1488379561,136.6700,136.7000,136.6000,136.6000,28900
1488379679,136.7096,136.7400,136.6600,136.6822,47200
1488379680,136.6700,136.7400,136.6200,136.7100,67200
1488379741,136.5965,136.7100,136.5900,136.6700,85700
1488379800,136.5500,136.6500,136.5500,136.6000,49100
1488379918,136.5200,136.5900,136.4900,136.5600,30200
1488379974,136.4550,136.5150,136.3700,136.5101,86500
1488379980,136.4015,136.5454,136.3900,136.4500,54600
1488380041,136.3700,136.4100,136.3200,136.3900,36400
1488380159,136.4400,136.4700,136.3500,136.3800,46700
1488380160,136.5900,136.6300,136.4400,136.4400,73700
1488380220,136.6000,136.6200,136.5680,136.5722,36800
1488380280,136.5900,136.6100,136.5700,136.5920,29200
1488380340,136.6650,136.6700,136.5800,136.5800,71600
1488380459,136.7314,136.7400,136.6700,136.6800,49200
1488380460,136.7800,136.8600,136.6800,136.7240,117000
1488380520,136.7800,136.8100,136.6900,136.7800,83100
1488380638,136.7053,136.8000,136.6812,136.7850,52000
1488380698,136.7737,136.7800,136.6400,136.7000,62700
1488380700,136.7899,136.7900,136.7250,136.7751,46500
1488380760,136.7900,136.8000,136.7600,136.7780,29000
1488380823,136.6899,136.7800,136.6800,136.7800,34700
1488380880,136.8000,136.8400,136.6701,136.6859,107600
1488380999,136.9400,136.9700,136.7801,136.7900,111500
1488381002,136.8701,136.9300,136.8400,136.9300,38400
1488381060,136.8000,136.8700,136.7300,136.8700,48600
1488381121,136.8776,136.8900,136.7800,136.7900,36900
1488381238,136.8940,136.9500,136.8300,136.8600,67600
1488381240,136.8850,136.9150,136.8400,136.8900,42200
1488381303,136.8300,136.8700,136.8200,136.8700,27600
1488381360,136.8100,136.8625,136.7693,136.8300,35600
1488381425,136.7700,136.8600,136.7600,136.8042,20900
1488381539,136.7249,136.7991,136.6900,136.7672,40800
1488381540,136.7000,136.7333,136.6827,136.7200,23000
1488381600,136.7766,136.8000,136.7100,136.7100,35700
1488381718,136.7300,136.8100,136.7200,136.7750,26800
1488381721,136.7400,136.7557,136.6900,136.7400,20500
1488381781,136.7201,136.7400,136.6900,136.7400,22800
1488381840,136.7300,136.7458,136.7000,136.7201,20600
1488381959,136.7200,136.7758,136.7000,136.7200,29600
1488381960,136.7300,136.7375,136.6900,136.7000,37000
1488382020,136.7000,136.7300,136.6600,136.7200,23400
1488382135,136.6950,136.7400,136.6900,136.7100,14400
1488382140,136.7100,136.7600,136.6901,136.6990,72900
1488382200,136.7240,136.7300,136.7000,136.7200,22800
1488382263,136.7050,136.7500,136.7000,136.7250,24200
1488382378,136.6900,136.7000,136.6700,136.6901,16800
1488382381,136.6500,136.7250,136.6400,136.6900,37100
1488382440,136.7000,136.7100,136.6350,136.6500,15100
1488382559,136.7200,136.7300,136.6800,136.7100,17500
1488382619,136.6800,136.7300,136.6800,136.7200,24500
1488382679,136.6868,136.7100,136.6710,136.7000,29000
1488382739,136.7100,136.7200,136.6800,136.6900,20800
1488382741,136.5700,136.7200,136.5200,136.7200,48200
1488382804,136.5750,136.6070,136.5644,136.5800,20800
1488382918,136.5700,136.6200,136.5700,136.5742,29700
1488382921,136.5201,136.6000,136.5201,136.5789,34600
1488382980,136.5478,136.5500,136.4600,136.5202,47600
1488383099,136.5200,136.5490,136.5000,136.5400,21500
1488383100,136.6000,136.6200,136.5100,136.5300,50400
1488383160,136.5801,136.6500,136.5701,136.6100,48200
1488383220,136.6000,136.6200,136.5500,136.5900,43400
1488383336,136.6600,136.6600,136.5780,136.5999,69300
1488383340,136.6100,136.6700,136.6000,136.6600,30100
1488383459,136.5700,136.6300,136.5600,136.6200,16200
1488383461,136.5600,136.6200,136.5350,136.5700,43000
1488383579,136.4900,136.5600,136.4850,136.5569,36400
1488383580,136.4660,136.4930,136.4500,136.4800,40100
1488383699,136.4400,136.4900,136.4300,136.4600,33500
1488383701,136.4700,136.4875,136.4300,136.4302,35200
1488383760,136.4700,136.4900,136.4500,136.4660,29600
1488383822,136.4600,136.4800,136.4500,136.4700,29900
1488383884,136.4900,136.4950,136.4600,136.4600,28800
1488383942,136.4900,136.5000,136.4850,136.4890,32000
1488384000,136.4600,136.5000,136.4600,136.4940,20300
1488384060,136.4800,136.5000,136.4600,136.4600,24200
1488384124,136.4700,136.4799,136.4500,136.4799,11900
1488384185,136.4400,136.4699,136.4299,136.4699,16900
1488384241,136.4200,136.4350,136.3900,136.4300,36500
1488384358,136.4400,136.4400,136.3900,136.4100,13500
1488384360,136.4350,136.4600,136.4150,136.4363,16300
1488384421,136.4700,136.4870,136.4100,136.4360,25600
1488384539,136.5599,136.5599,136.4500,136.4700,35400
1488384594,136.5700,136.5800,136.5100,136.5500,34800
1488384600,136.5095,136.5700,136.5000,136.5683,23500
1488384665,136.5700,136.5800,136.5200,136.5200,27700
1488384720,136.5200,136.5600,136.5200,136.5514,15500
1488384839,136.4900,136.5300,136.4800,136.5200,10400
1488384840,136.5000,136.5105,136.4600,136.4900,17100
1488384958,136.4800,136.5000,136.4600,136.4958,20200
1488385018,136.4800,136.5140,136.4800,136.4850,13300
1488385022,136.4750,136.5200,136.4700,136.4899,21800
1488385139,136.4575,136.4800,136.4200,136.4800,35500
1488385198,136.3900,136.4800,136.3800,136.4700,32900
1488385257,136.3800,136.4000,136.3600,136.3900,28800
1488385263,136.3302,136.3800,136.3200,136.3700,23900
1488385321,136.3550,136.3700,136.3200,136.3400,22000
1488385438,136.3500,136.3600,136.3300,136.3450,18000
1488385440,136.3875,136.4100,136.3500,136.3500,48300
1488385559,136.3950,136.4100,136.3900,136.4000,23300
1488385562,136.4550,136.4800,136.3900,136.3910,32000
1488385620,136.4150,136.4600,136.4100,136.4500,22400
1488385680,136.4950,136.5000,136.4050,136.4198,26400
1488385740,136.4700,136.5000,136.4700,136.4900,29400
1488385800,136.4950,136.5000,136.4750,136.4765,21100
1488385919,136.5451,136.5473,136.4866,136.5000,33200
1488385922,136.5900,136.6000,136.5430,136.5446,36900
1488386039,136.5700,136.6200,136.5550,136.5800,40100
1488386097,136.5950,136.5999,136.5400,136.5750,31000
1488386101,136.6600,136.6600,136.5999,136.6000,41500
1488386162,136.5500,136.6600,136.5400,136.6550,45300
1488386220,136.5765,136.5800,136.5400,136.5500,13600
1488386280,136.5999,136.6125,136.5700,136.5750,30400
1488386344,136.5900,136.6000,136.5600,136.5950,21300
1488386401,136.5850,136.6000,136.5700,136.5900,42400
1488386462,136.5950,136.6137,136.5800,136.5850,35200
1488386522,136.5700,136.6000,136.5600,136.6000,23400
1488386586,136.6000,136.6000,136.5750,136.5800,21000
1488386640,136.5900,136.6100,136.5700,136.5969,41800
1488386759,136.6150,136.6200,136.5750,136.5800,56400
1488386819,136.6499,136.6599,136.6100,136.6200,16500
1488386821,136.7000,136.7100,136.6500,136.6500,74100
1488386880,136.6874,136.7100,136.6874,136.7004,16200
1488386999,136.7050,136.7100,136.6884,136.6964,17300
1488387002,136.6454,136.7200,136.6300,136.7100,30800
1488387065,136.6900,136.6900,136.6600,136.6600,15500
1488387179,136.6760,136.7000,136.6700,136.6900,17500
1488387180,136.6800,136.7000,136.6600,136.6750,27900
1488387240,136.6800,136.7000,136.6700,136.6900,15800
1488387300,136.6700,136.7200,136.6700,136.6835,35200
1488387419,136.7000,136.7100,136.6700,136.6900,16700
1488387479,136.6537,136.7100,136.6524,136.6900,21100
1488387480,136.6435,136.6800,136.6400,136.6550,21000
1488387599,136.6100,136.6600,136.5840,136.6500,20900
1488387658,136.6000,136.6300,136.6000,136.6100,18000
1488387719,136.6200,136.6300,136.5700,136.6100,27100
1488387778,136.6600,136.6800,136.6200,136.6200,22500
1488387780,136.6300,136.6900,136.6200,136.6600,22000
1488387840,136.6900,136.7300,136.6200,136.6300,62800
1488387901,136.7101,136.7201,136.6700,136.6800,30900
1488388018,136.7200,136.7200,136.6800,136.7200,43600
1488388021,136.7626,136.7900,136.7105,136.7150,72100
1488388137,136.8100,136.8200,136.7600,136.7600,43800
1488388140,136.8100,136.8400,136.7600,136.8032,46600
1488388259,136.7800,136.8400,136.7500,136.8158,39000
1488388319,136.8000,136.8100,136.7800,136.7900,20100
1488388321,136.7900,136.8100,136.7600,136.7900,16200
1488388380,136.7897,136.8100,136.7700,136.7900,12500
1488388443,136.8350,136.8450,136.7789,136.7789,21200
1488388501,136.8650,136.8800,136.8210,136.8450,51900
1488388563,136.8300,136.8600,136.8200,136.8600,22800
1488388620,136.8400,136.8800,136.8200,136.8300,32800
1488388681,136.8560,136.8800,136.8300,136.8300,19400
1488388740,136.8750,136.8800,136.8435,136.8500,20200
1488388801,136.8950,136.9100,136.8700,136.8700,42700
1488388919,136.9400,136.9400,136.8935,136.8935,54500
1488388921,136.9400,136.9700,136.9399,136.9400,46100
1488389039,136.9895,136.9900,136.9300,136.9500,57500
1488389041,136.9699,136.9900,136.9505,136.9836,24700
1488389100,136.9546,136.9800,136.9400,136.9601,34900
1488389161,136.9604,136.9650,136.9500,136.9600,13600
1488389275,136.9042,136.9650,136.8800,136.9650,29100
1488389339,136.9435,136.9500,136.8800,136.9050,15900
1488389399,136.8947,136.9500,136.8900,136.9450,21800
1488389458,136.9200,136.9200,136.8800,136.9000,28700
1488389518,136.8900,136.9200,136.8500,136.9200,28900
1488389520,136.9190,136.9200,136.8800,136.8889,13800
1488389580,136.9050,136.9300,136.9000,136.9110,34700
1488389641,136.9500,136.9600,136.9000,136.9100,31500
1488389702,137.0360,137.0500,136.9575,136.9600,202900
1488389819,137.0810,137.0900,137.0250,137.0350,64700
1488389820,137.0750,137.0900,137.0701,137.0850,22000
1488389881,137.0300,137.1100,137.0300,137.0800,60300
1488389994,137.0000,137.0393,136.9900,137.0300,37200
1488390000,136.9500,137.0100,136.9300,137.0050,36500
1488390060,136.9310,137.0200,136.9200,136.9600,42700
1488390121,136.9558,136.9800,136.9300,136.9400,21700
1488390239,136.9600,136.9600,136.9200,136.9550,23400
1488390241,136.9300,136.9501,136.9200,136.9501,11700
1488390358,136.9264,136.9400,136.8900,136.9270,33900
1488390361,136.9200,136.9300,136.9000,136.9300,13900
1488390421,136.9500,136.9700,136.9100,136.9100,19600
1488390480,136.9650,136.9650,136.9100,136.9500,26900
1488390541,137.0010,137.0050,136.9400,136.9700,12200
1488390659,136.9816,137.0200,136.9800,137.0055,15200
1488390660,136.9500,136.9960,136.9500,136.9900,16900
1488390727,136.9800,136.9800,136.9312,136.9502,13800
1488390781,136.9800,137.0000,136.9700,136.9748,12300
1488390841,136.9700,136.9899,136.9600,136.9874,10100
1488390901,136.9400,136.9700,136.9300,136.9700,10700
1488390963,136.9300,136.9500,136.9100,136.9400,23000
1488391079,136.9200,136.9400,136.9000,136.9332,15200
1488391080,136.8600,136.9300,136.8600,136.9200,20200
1488391140,136.8800,136.8800,136.8100,136.8500,28700
1488391200,136.9000,136.9363,136.8900,136.8900,17800
1488391260,136.8900,136.9199,136.8700,136.9100,27400
1488391321,136.9000,136.9300,136.8750,136.9100,13900
1488391390,136.9000,136.9000,136.8700,136.8900,9200
1488391499,136.9099,136.9199,136.8957,136.9048,8300
1488391501,136.8900,136.9143,136.8900,136.9143,13500
1488391562,136.9100,136.9300,136.8800,136.9000,13700
1488391620,136.8800,136.9200,136.8800,136.9110,32600
1488391682,136.8100,136.8800,136.7800,136.8800,24600
1488391743,136.7900,136.8264,136.7700,136.8100,16700
1488391804,136.7250,136.7947,136.7100,136.7870,21600
1488391861,136.7500,136.7600,136.7200,136.7300,22700
1488391921,136.7800,136.7900,136.7500,136.7500,9300
1488391980,136.8450,136.8800,136.7601,136.7639,29800
1488392041,136.8462,136.8700,136.8300,136.8500,34100
1488392159,136.8375,136.8600,136.8300,136.8500,35800
1488392161,136.8538,136.8538,136.8200,136.8300,10200
1488392278,136.8490,136.8638,136.8490,136.8528,7800
1488392337,136.8100,136.8490,136.7600,136.8490,22700
1488392342,136.7776,136.8231,136.7600,136.8100,19000
1488392401,136.8258,136.8300,136.7600,136.7900,12700
1488392462,136.8300,136.8448,136.8200,136.8250,7400
1488392579,136.8100,136.8400,136.8100,136.8200,10800
1488392581,136.8299,136.8300,136.8100,136.8100,4700
1488392643,136.7900,136.8290,136.7900,136.8221,10600
1488392700,136.8050,136.8100,136.7836,136.8000,14200
1488392762,136.7867,136.8100,136.7700,136.8100,17200
1488392824,136.8000,136.8100,136.7800,136.7800,11000
1488392881,136.8400,136.8600,136.8000,136.8000,16100
1488392941,136.8400,136.8800,136.8200,136.8400,21300
1488393000,136.8500,136.8800,136.8325,136.8400,10900
1488393060,136.8550,136.8800,136.8400,136.8550,10300
1488393121,136.8900,136.8900,136.8200,136.8500,14400
1488393184,136.8700,136.9000,136.8699,136.8800,16200
1488393244,136.8000,136.8700,136.7900,136.8700,28100
1488393358,136.7800,136.8000,136.7600,136.8000,12600
1488393362,136.7600,136.7821,136.7500,136.7800,20800
1488393477,136.8000,136.8000,136.7480,136.7550,15200
1488393480,136.8301,136.8500,136.7900,136.7963,12600
1488393599,136.8100,136.8501,136.8100,136.8350,22900
1488393602,136.8184,136.8300,136.8000,136.8100,12500
1488393715,136.8300,136.8440,136.8100,136.8290,13200
1488393721,136.8400,136.8500,136.8300,136.8300,12300
1488393780,136.8350,136.8600,136.8350,136.8400,8300
1488393842,136.8400,136.8400,136.7900,136.8300,24500
1488393901,136.8700,136.8800,136.8200,136.8300,15800
1488393962,136.8800,136.9000,136.8600,136.8700,33200
1488394026,136.9200,136.9200,136.8750,136.8750,18000
1488394138,136.9300,136.9400,136.9200,136.9300,12600
1488394196,136.9268,136.9300,136.9000,136.9300,9500
1488394200,136.9100,136.9400,136.9000,136.9227,15600
1488394260,136.9700,136.9800,136.9300,136.9300,25600
1488394321,136.9801,136.9900,136.9700,136.9700,13800
1488394380,136.9800,137.0000,136.9800,136.9885,13900
1488394440,137.0222,137.0300,136.9800,136.9900,69900
1488394501,137.0400,137.0500,137.0200,137.0300,29700
1488394618,137.0047,137.0500,136.9847,137.0400,61300
1488394620,137.0301,137.0400,137.0000,137.0000,22600
1488394682,137.0500,137.0500,137.0200,137.0300,46700
1488394797,137.0895,137.0900,137.0400,137.0500,49700
1488394800,137.0600,137.1000,137.0600,137.0900,31000
1488394917,137.0936,137.1000,137.0600,137.0665,33800
1488394920,137.1200,137.1300,137.0900,137.0900,67600
1488394980,137.0600,137.1500,137.0500,137.1201,42700
1488395098,137.0772,137.0900,137.0600,137.0601,24000
1488395158,137.0700,137.0800,137.0300,137.0700,38700
1488395163,137.0390,137.0800,137.0300,137.0600,27000
1488395223,136.9400,137.0350,136.9300,137.0350,49200
1488395281,136.9400,136.9600,136.9200,136.9500,22200
1488395399,136.9200,136.9600,136.9100,136.9500,11600
1488395400,136.9442,136.9547,136.9150,136.9200,26800
1488395462,136.9600,136.9600,136.9201,136.9499,8300
1488395521,136.9500,136.9800,136.9400,136.9631,15300
1488395581,137.0300,137.0300,136.9400,136.9500,33300
1488395641,137.0450,137.0600,137.0240,137.0240,29100
1488395703,137.0700,137.0800,137.0350,137.0385,27200
1488395760,137.0800,137.1000,137.0600,137.0700,18700
1488395825,137.1400,137.1500,137.0700,137.0800,28100
1488395939,137.1600,137.1668,137.1035,137.1435,55200
1488395940,137.1400,137.1500,137.1300,137.1500,19500
1488396059,137.1200,137.1500,137.1100,137.1500,25800
1488396061,137.1000,137.1100,137.0800,137.1100,22300
1488396177,137.1000,137.1200,137.0880,137.1000,30200
1488396180,137.1242,137.1400,137.1000,137.1100,17100
1488396241,137.1400,137.1500,137.0950,137.1200,23400
1488396358,137.1050,137.1600,137.0900,137.1200,25700
1488396361,137.1450,137.1500,137.0800,137.1000,29000
1488396421,137.1600,137.1600,137.1235,137.1400,15700
1488396536,137.1400,137.1800,137.1100,137.1500,24300
1488396542,137.1600,137.1600,137.1100,137.1400,25400
1488396600,137.1550,137.1700,137.1300,137.1600,26400
1488396660,137.1500,137.1700,137.1347,137.1500,26100
1488396720,137.1600,137.1700,137.1400,137.1405,31700
1488396781,137.1600,137.1800,137.1400,137.1500,44700
1488396840,137.1650,137.1700,137.1400,137.1600,35200
1488396902,137.1950,137.2000,137.1543,137.1700,50700
1488396960,137.2000,137.2000,137.1800,137.2000,43900
1488397024,137.2314,137.2400,137.1800,137.1900,41000
1488397139,137.2000,137.2500,137.1950,137.2200,27600
1488397140,137.2000,137.2200,137.1900,137.1950,37300
1488397202,137.1800,137.2200,137.1602,137.2000,44200
1488397260,137.2000,137.2100,137.1700,137.1750,23500
1488397322,137.2100,137.2300,137.2000,137.2060,33400
1488397380,137.2200,137.2400,137.2100,137.2100,34000
1488397440,137.2100,137.2400,137.1988,137.2138,13800
1488397557,137.2252,137.2400,137.1900,137.2060,26300
1488397619,137.2780,137.2800,137.2300,137.2300,69300
1488397679,137.2800,137.2800,137.2401,137.2700,22000
1488397680,137.2900,137.3000,137.2800,137.2800,18300
1488397745,137.3400,137.3500,137.2909,137.2909,88700
1488397859,137.3560,137.3600,137.3300,137.3357,22700
1488397861,137.3750,137.3800,137.3500,137.3600,64100
1488397978,137.3700,137.3800,137.3600,137.3750,34600
1488397980,137.3643,137.3900,137.3500,137.3800,25500
1488398042,137.3422,137.3700,137.3400,137.3600,29700
1488398100,137.3714,137.3800,137.3431,137.3431,15200
1488398161,137.3485,137.3750,137.3400,137.3700,29300
1488398220,137.3501,137.3700,137.3400,137.3450,23500
1488398281,137.2600,137.3546,137.2600,137.3546,52000
1488398398,137.2657,137.3000,137.2600,137.2650,33600
1488398400,137.2700,137.2800,137.2600,137.2600,13200
1488398461,137.2700,137.2754,137.2100,137.2754,57000
1488398527,137.2000,137.2700,137.1900,137.2600,39600
1488398637,137.2205,137.2300,137.1738,137.1950,49700
1488398640,137.2200,137.2400,137.2100,137.2279,37400
1488398759,137.2600,137.2700,137.2200,137.2300,25200
1488398760,137.2400,137.2610,137.2100,137.2610,24000
1488398820,137.2650,137.2700,137.2350,137.2400,31400
1488398882,137.2200,137.2800,137.2100,137.2632,21600
1488398940,137.1900,137.2310,137.1900,137.2250,21900
1488399059,137.2043,137.2400,137.1700,137.1800,33900
1488399060,137.2400,137.2500,137.2100,137.2100,34200
1488399122,137.2500,137.2500,137.2157,137.2300,12200
1488399180,137.2900,137.2900,137.2500,137.2500,24400
1488399240,137.2900,137.3000,137.2750,137.2800,38500
1488399303,137.2800,137.3000,137.2750,137.2950,50600
1488399418,137.2800,137.2925,137.2550,137.2800,20100
1488399420,137.2800,137.3000,137.2600,137.2800,19100
1488399480,137.2800,137.2900,137.2600,137.2853,17900
1488399540,137.3000,137.3000,137.2700,137.2839,36000
1488399658,137.2950,137.3000,137.2800,137.3000,37500
1488399660,137.3343,137.3400,137.2900,137.3000,134900
1488399723,137.3350,137.3500,137.3250,137.3400,19800
1488399783,137.3650,137.3700,137.3300,137.3348,82200
1488399899,137.4100,137.4200,137.3600,137.3700,88400
1488399900,137.3800,137.4200,137.3700,137.4100,38700
1488399966,137.4050,137.4100,137.3750,137.3800,26900
1488400021,137.3600,137.4100,137.3600,137.4073,36000
1488400081,137.3500,137.3699,137.3200,137.3699,42400
1488400199,137.3305,137.3650,137.3100,137.3500,36800
1488400202,137.3235,137.3500,137.3235,137.3271,20100
1488400261,137.3400,137.3490,137.3000,137.3237,32000
1488400322,137.2200,137.3400,137.2200,137.3350,55100
1488400439,137.2550,137.2900,137.1900,137.2125,56900
1488400440,137.2600,137.2700,137.2200,137.2600,45800
1488400502,137.2820,137.3290,137.2600,137.2600,45500
1488400562,137.3300,137.3300,137.2800,137.2869,47000
1488400620,137.3300,137.3400,137.3100,137.3300,17800
1488400738,137.2810,137.3400,137.2500,137.3400,28400
1488400741,137.3325,137.3325,137.2800,137.2836,40300
1488400805,137.3864,137.3900,137.3250,137.3400,42500
1488400919,137.3700,137.4100,137.3600,137.3880,39300
1488400920,137.4100,137.4200,137.3600,137.3700,36400
1488401038,137.4200,137.4300,137.3850,137.4100,77900
1488401040,137.4000,137.4400,137.3800,137.4200,56200
1488401100,137.3750,137.4200,137.3600,137.4000,48100
1488401161,137.3400,137.3750,137.3010,137.3700,50200
1488401220,137.3500,137.3800,137.3400,137.3400,50000
1488401339,137.3300,137.3500,137.3100,137.3450,41700
1488401340,137.3500,137.3600,137.3200,137.3400,39500
1488401400,137.4300,137.4500,137.3500,137.3500,120500
1488401460,137.4050,137.4400,137.4050,137.4200,47000
1488401576,137.4250,137.4400,137.3700,137.4010,68600
1488401639,137.4400,137.4600,137.4201,137.4250,65000
1488401699,137.4500,137.4800,137.4250,137.4400,96800
1488401759,137.4100,137.4700,137.3300,137.4500,124800
1488401760,137.4400,137.4500,137.3900,137.4200,123800
1488401879,137.4600,137.4800,137.3800,137.4400,144500
1488401939,137.4000,137.4800,137.3900,137.4600,186100
1488401940,137.3900,137.4300,137.3300,137.3900,1587200
1488402000,137.4200,137.4200,137.4200,137.4200,1000
